Demand_Month,Region,Material_ID,Material_Name,Historical_Usage_Qty,Open_Project_Demand_Qty,Seasonality_Index,Trend_Index,Forecast_Need_Qty,Safety_Stock_Qty,Total_Required_Qty,Available_Qty,Projected_Shortage_Qty,Projected_Shortage_Cost_$,Forecast_Scenario
2023-06-01,North,MAT-1002,Crossarm Assembly,81,28,1.15,1.184,148,30,178,255,0,0,Base
2023-07-01,North,MAT-1002,Crossarm Assembly,87,15,1.13,1.196,138,28,166,191,0,0,Base
2023-08-01,North,MAT-1002,Crossarm Assembly,110,34,1.08,1.208,188,38,226,222,4,1680,Base
2023-09-01,North,MAT-1002,Crossarm Assembly,78,19,1.0,1.22,118,24,142,173,0,0,Base
2023-10-01,North,MAT-1002,Crossarm Assembly,92,19,0.92,1.232,126,25,151,151,0,0,Base
2023-11-01,North,MAT-1002,Crossarm Assembly,84,24,0.87,1.245,117,23,140,170,0,0,Base
2023-12-01,North,MAT-1002,Crossarm Assembly,73,30,0.85,1.257,110,22,132,145,0,0,Base
2024-01-01,North,MAT-1002,Crossarm Assembly,61,11,0.87,1.27,80,16,96,125,0,0,Base
2024-02-01,North,MAT-1002,Crossarm Assembly,89,28,0.92,1.282,138,28,166,238,0,0,Base
2024-03-01,North,MAT-1002,Crossarm Assembly,98,21,1.0,1.295,154,31,185,212,0,0,Base
2024-04-01,North,MAT-1002,Crossarm Assembly,110,34,1.08,1.308,203,41,244,343,0,0,Base
2024-05-01,North,MAT-1002,Crossarm Assembly,96,6,1.13,1.321,152,30,182,236,0,0,Base
2024-06-01,North,MAT-1002,Crossarm Assembly,111,47,1.15,1.335,242,48,290,276,14,5880,Base
2024-07-01,North,MAT-1002,Crossarm Assembly,103,36,1.13,1.348,212,42,254,253,1,420,Base
2024-08-01,North,MAT-1002,Crossarm Assembly,101,8,1.08,1.361,160,32,192,206,0,0,Base
2024-09-01,North,MAT-1002,Crossarm Assembly,90,26,1.0,1.375,159,32,191,185,6,2520,Base
2024-10-01,North,MAT-1002,Crossarm Assembly,84,18,0.92,1.389,130,26,156,223,0,0,Base
2024-11-01,North,MAT-1002,Crossarm Assembly,83,15,0.87,1.403,120,24,144,155,0,0,Base
2024-12-01,North,MAT-1002,Crossarm Assembly,59,9,0.85,1.417,82,16,98,118,0,0,Base
2025-01-01,North,MAT-1002,Crossarm Assembly,73,8,0.87,1.431,101,20,121,113,8,3360,Base
2025-02-01,North,MAT-1002,Crossarm Assembly,88,6,0.92,1.445,125,25,150,184,0,0,Base
2025-03-01,North,MAT-1002,Crossarm Assembly,71,25,1.0,1.46,140,28,168,223,0,0,Base
2025-04-01,North,MAT-1002,Crossarm Assembly,86,14,1.08,1.474,159,32,191,271,0,0,Base
2025-05-01,North,MAT-1002,Crossarm Assembly,89,15,1.13,1.489,175,35,210,289,0,0,Base
2025-06-01,North,MAT-1002,Crossarm Assembly,106,26,1.15,1.504,228,46,274,317,0,0,Base
2025-07-01,North,MAT-1002,Crossarm Assembly,115,41,1.13,1.519,268,54,322,369,0,0,Base
2025-08-01,North,MAT-1002,Crossarm Assembly,99,27,1.08,1.534,209,42,251,245,6,2520,Base
2025-09-01,North,MAT-1002,Crossarm Assembly,83,7,1.0,1.549,139,28,167,167,0,0,Base
2025-10-01,North,MAT-1002,Crossarm Assembly,77,14,0.92,1.565,131,26,157,169,0,0,Base
2025-11-01,North,MAT-1002,Crossarm Assembly,88,39,0.87,1.58,175,35,210,180,30,12600,Base
2025-12-01,North,MAT-1002,Crossarm Assembly,68,23,0.85,1.596,123,25,148,172,0,0,Base
2026-01-01,North,MAT-1002,Crossarm Assembly,69,28,0.87,1.612,136,27,163,190,0,0,Base
2026-02-01,North,MAT-1002,Crossarm Assembly,68,19,0.92,1.628,130,26,156,187,0,0,Base
2026-03-01,North,MAT-1002,Crossarm Assembly,72,9,1.0,1.645,133,27,160,147,13,5460,Base
2026-04-01,North,MAT-1002,Crossarm Assembly,96,41,1.08,1.661,246,49,295,323,0,0,Base
2026-05-01,North,MAT-1002,Crossarm Assembly,89,20,1.13,1.678,207,41,248,254,0,0,Base
2026-06-01,North,MAT-1002,Crossarm Assembly,81,23,1.15,1.694,203,41,244,270,0,0,Base
2026-07-01,North,MAT-1002,Crossarm Assembly,106,12,1.13,1.711,228,46,274,291,0,0,Base
2026-08-01,North,MAT-1002,Crossarm Assembly,83,19,1.08,1.729,190,38,228,245,0,0,Base
2026-09-01,North,MAT-1002,Crossarm Assembly,78,29,1.0,1.746,187,37,224,312,0,0,Base
2026-10-01,North,MAT-1002,Crossarm Assembly,69,8,0.92,1.763,125,25,150,204,0,0,Base
2026-11-01,North,MAT-1002,Crossarm Assembly,67,11,0.87,1.781,121,24,145,134,11,4620,Base
2026-12-01,North,MAT-1002,Crossarm Assembly,74,30,0.85,1.799,159,32,191,191,0,0,Base
2022-01-01,South,MAT-1002,Crossarm Assembly,70,24,0.87,1.0,82,16,98,107,0,0,Base
2022-02-01,South,MAT-1002,Crossarm Assembly,60,14,0.92,1.01,69,14,83,106,0,0,Base
2022-03-01,South,MAT-1002,Crossarm Assembly,75,15,1.0,1.02,92,18,110,129,0,0,Base
2022-04-01,South,MAT-1002,Crossarm Assembly,80,25,1.08,1.03,117,23,140,187,0,0,Base
2022-05-01,South,MAT-1002,Crossarm Assembly,87,15,1.13,1.041,120,24,144,163,0,0,Base
2022-06-01,South,MAT-1002,Crossarm Assembly,79,11,1.15,1.051,109,22,131,189,0,0,Base
2022-07-01,South,MAT-1002,Crossarm Assembly,92,17,1.13,1.062,131,26,157,149,8,3360,Base
2022-08-01,South,MAT-1002,Crossarm Assembly,94,20,1.08,1.072,132,26,158,200,0,0,Base
2022-09-01,South,MAT-1002,Crossarm Assembly,80,10,1.0,1.083,97,19,116,126,0,0,Base
2022-10-01,South,MAT-1002,Crossarm Assembly,78,27,0.92,1.094,106,21,127,134,0,0,Base
2022-11-01,South,MAT-1002,Crossarm Assembly,69,19,0.87,1.105,85,17,102,140,0,0,Base
2022-12-01,South,MAT-1002,Crossarm Assembly,78,17,0.85,1.116,90,18,108,94,14,5880,Base
2023-01-01,South,MAT-1002,Crossarm Assembly,79,24,0.87,1.127,101,20,121,174,0,0,Base
2023-02-01,South,MAT-1002,Crossarm Assembly,89,15,0.92,1.138,109,22,131,162,0,0,Base
2023-03-01,South,MAT-1002,Crossarm Assembly,71,5,1.0,1.149,87,17,104,122,0,0,Base
2023-04-01,South,MAT-1002,Crossarm Assembly,86,4,1.08,1.161,113,23,136,150,0,0,Base
2023-05-01,South,MAT-1002,Crossarm Assembly,79,20,1.13,1.173,131,26,157,135,22,9240,Base
2023-06-01,South,MAT-1002,Crossarm Assembly,77,29,1.15,1.184,144,29,173,192,0,0,Base
2023-07-01,South,MAT-1002,Crossarm Assembly,108,36,1.13,1.196,195,39,234,207,27,11340,Base
2023-08-01,South,MAT-1002,Crossarm Assembly,102,43,1.08,1.208,189,38,227,267,0,0,Base
2023-09-01,South,MAT-1002,Crossarm Assembly,76,8,1.0,1.22,102,20,122,170,0,0,Base
2023-10-01,South,MAT-1002,Crossarm Assembly,71,8,0.92,1.232,90,18,108,143,0,0,Base
2023-11-01,South,MAT-1002,Crossarm Assembly,67,13,0.87,1.245,87,17,104,130,0,0,Base
2023-12-01,South,MAT-1002,Crossarm Assembly,74,21,0.85,1.257,102,20,122,150,0,0,Base
2024-01-01,South,MAT-1002,Crossarm Assembly,78,14,0.87,1.27,102,20,122,166,0,0,Base
2024-02-01,South,MAT-1002,Crossarm Assembly,87,9,0.92,1.282,113,23,136,182,0,0,Base
2024-03-01,South,MAT-1002,Crossarm Assembly,82,10,1.0,1.295,119,24,143,185,0,0,Base
2024-04-01,South,MAT-1002,Crossarm Assembly,87,16,1.08,1.308,146,29,175,224,0,0,Base
2024-05-01,South,MAT-1002,Crossarm Assembly,96,15,1.13,1.321,166,33,199,240,0,0,Base
2024-06-01,South,MAT-1002,Crossarm Assembly,111,49,1.15,1.335,246,49,295,400,0,0,Base
2024-07-01,South,MAT-1002,Crossarm Assembly,95,35,1.13,1.348,198,40,238,248,0,0,Base
2024-08-01,South,MAT-1002,Crossarm Assembly,75,32,1.08,1.361,157,31,188,181,7,2940,Base
2024-09-01,South,MAT-1002,Crossarm Assembly,85,35,1.0,1.375,165,33,198,192,6,2520,Base
2024-10-01,South,MAT-1002,Crossarm Assembly,63,14,0.92,1.389,98,20,118,108,10,4200,Base
2024-11-01,South,MAT-1002,Crossarm Assembly,75,18,0.87,1.403,113,23,136,133,3,1260,Base
2024-12-01,South,MAT-1002,Crossarm Assembly,78,26,0.85,1.417,125,25,150,146,4,1680,Base
2025-01-01,South,MAT-1002,Crossarm Assembly,61,22,0.87,1.431,103,21,124,174,0,0,Base
2025-02-01,South,MAT-1002,Crossarm Assembly,78,5,0.92,1.445,110,22,132,133,0,0,Base
2025-03-01,South,MAT-1002,Crossarm Assembly,71,13,1.0,1.46,123,25,148,157,0,0,Base
2025-04-01,South,MAT-1002,Crossarm Assembly,89,6,1.08,1.474,151,30,181,213,0,0,Base
2025-05-01,South,MAT-1002,Crossarm Assembly,105,28,1.13,1.489,224,45,269,241,28,11760,Base
2025-06-01,South,MAT-1002,Crossarm Assembly,87,11,1.15,1.504,169,34,203,263,0,0,Base
2025-07-01,South,MAT-1002,Crossarm Assembly,94,13,1.13,1.519,184,37,221,292,0,0,Base
2025-08-01,South,MAT-1002,Crossarm Assembly,90,14,1.08,1.534,172,34,206,214,0,0,Base
2025-09-01,South,MAT-1002,Crossarm Assembly,91,14,1.0,1.549,163,33,196,265,0,0,Base
2025-10-01,South,MAT-1002,Crossarm Assembly,84,17,0.92,1.565,145,29,174,206,0,0,Base
2025-11-01,South,MAT-1002,Crossarm Assembly,77,29,0.87,1.58,146,29,175,224,0,0,Base
2025-12-01,South,MAT-1002,Crossarm Assembly,56,19,0.85,1.596,102,20,122,124,0,0,Base
2026-01-01,South,MAT-1002,Crossarm Assembly,64,9,0.87,1.612,102,20,122,159,0,0,Base
2026-02-01,South,MAT-1002,Crossarm Assembly,80,14,0.92,1.628,141,28,169,180,0,0,Base
2026-03-01,South,MAT-1002,Crossarm Assembly,97,8,1.0,1.645,173,35,208,281,0,0,Base
2026-04-01,South,MAT-1002,Crossarm Assembly,81,6,1.08,1.661,156,31,187,185,2,840,Base
2026-05-01,South,MAT-1002,Crossarm Assembly,93,28,1.13,1.678,229,46,275,252,23,9660,Base
2026-06-01,South,MAT-1002,Crossarm Assembly,76,6,1.15,1.694,160,32,192,274,0,0,Base
2026-07-01,South,MAT-1002,Crossarm Assembly,74,17,1.13,1.711,176,35,211,188,23,9660,Base
2026-08-01,South,MAT-1002,Crossarm Assembly,93,16,1.08,1.729,203,41,244,291,0,0,Base
2026-09-01,South,MAT-1002,Crossarm Assembly,77,23,1.0,1.746,175,35,210,196,14,5880,Base
2026-10-01,South,MAT-1002,Crossarm Assembly,78,31,0.92,1.763,177,35,212,296,0,0,Base
2026-11-01,South,MAT-1002,Crossarm Assembly,63,24,0.87,1.781,135,27,162,145,17,7140,Base
2026-12-01,South,MAT-1002,Crossarm Assembly,79,31,0.85,1.799,168,34,202,257,0,0,Base
2022-01-01,East,MAT-1002,Crossarm Assembly,72,14,0.87,1.0,75,15,90,127,0,0,Base
2022-02-01,East,MAT-1002,Crossarm Assembly,78,9,0.92,1.01,81,16,97,96,1,420,Base
2022-03-01,East,MAT-1002,Crossarm Assembly,96,7,1.0,1.02,105,21,126,120,6,2520,Base
2022-04-01,East,MAT-1002,Crossarm Assembly,129,14,1.08,1.03,159,32,191,235,0,0,Base
2022-05-01,East,MAT-1002,Crossarm Assembly,124,47,1.13,1.041,201,40,241,243,0,0,Base
2022-06-01,East,MAT-1002,Crossarm Assembly,140,56,1.15,1.051,237,47,284,369,0,0,Base
2022-07-01,East,MAT-1002,Crossarm Assembly,129,9,1.13,1.062,166,33,199,213,0,0,Base
2022-08-01,East,MAT-1002,Crossarm Assembly,115,49,1.08,1.072,190,38,228,240,0,0,Base
2022-09-01,East,MAT-1002,Crossarm Assembly,87,11,1.0,1.083,106,21,127,162,0,0,Base
2022-10-01,East,MAT-1002,Crossarm Assembly,111,44,0.92,1.094,156,31,187,209,0,0,Base
2022-11-01,East,MAT-1002,Crossarm Assembly,97,8,0.87,1.105,101,20,121,118,3,1260,Base
2022-12-01,East,MAT-1002,Crossarm Assembly,97,35,0.85,1.116,125,25,150,211,0,0,Base
2023-01-01,East,MAT-1002,Crossarm Assembly,85,8,0.87,1.127,91,18,109,97,12,5040,Base
2023-02-01,East,MAT-1002,Crossarm Assembly,112,35,0.92,1.138,154,31,185,250,0,0,Base
2023-03-01,East,MAT-1002,Crossarm Assembly,113,29,1.0,1.149,163,33,196,257,0,0,Base
2023-04-01,East,MAT-1002,Crossarm Assembly,118,46,1.08,1.161,206,41,247,342,0,0,Base
2023-05-01,East,MAT-1002,Crossarm Assembly,126,19,1.13,1.173,192,38,230,207,23,9660,Base
2023-06-01,East,MAT-1002,Crossarm Assembly,106,38,1.15,1.184,196,39,235,220,15,6300,Base
2023-07-01,East,MAT-1002,Crossarm Assembly,125,32,1.13,1.196,212,42,254,311,0,0,Base
2023-08-01,East,MAT-1002,Crossarm Assembly,124,41,1.08,1.208,215,43,258,290,0,0,Base
2023-09-01,East,MAT-1002,Crossarm Assembly,95,14,1.0,1.22,133,27,160,167,0,0,Base
2023-10-01,East,MAT-1002,Crossarm Assembly,105,19,0.92,1.232,141,28,169,170,0,0,Base
2023-11-01,East,MAT-1002,Crossarm Assembly,74,32,0.87,1.245,115,23,138,147,0,0,Base
2023-12-01,East,MAT-1002,Crossarm Assembly,83,33,0.85,1.257,124,25,149,167,0,0,Base
2024-01-01,East,MAT-1002,Crossarm Assembly,102,36,0.87,1.27,152,30,182,254,0,0,Base
2024-02-01,East,MAT-1002,Crossarm Assembly,112,23,0.92,1.282,159,32,191,200,0,0,Base
2024-03-01,East,MAT-1002,Crossarm Assembly,124,22,1.0,1.295,189,38,227,263,0,0,Base
2024-04-01,East,MAT-1002,Crossarm Assembly,130,39,1.08,1.308,239,48,287,328,0,0,Base
2024-05-01,East,MAT-1002,Crossarm Assembly,126,13,1.13,1.321,208,42,250,264,0,0,Base
2024-06-01,East,MAT-1002,Crossarm Assembly,129,55,1.15,1.335,282,56,338,433,0,0,Base
2024-07-01,East,MAT-1002,Crossarm Assembly,121,24,1.13,1.348,221,44,265,226,39,16380,Base
2024-08-01,East,MAT-1002,Crossarm Assembly,122,25,1.08,1.361,216,43,259,296,0,0,Base
2024-09-01,East,MAT-1002,Crossarm Assembly,106,10,1.0,1.375,159,32,191,218,0,0,Base
2024-10-01,East,MAT-1002,Crossarm Assembly,81,27,0.92,1.389,138,28,166,227,0,0,Base
2024-11-01,East,MAT-1002,Crossarm Assembly,77,12,0.87,1.403,109,22,131,155,0,0,Base
2024-12-01,East,MAT-1002,Crossarm Assembly,75,22,0.85,1.417,117,23,140,144,0,0,Base
2025-01-01,East,MAT-1002,Crossarm Assembly,85,11,0.87,1.431,119,24,143,136,7,2940,Base
2025-02-01,East,MAT-1002,Crossarm Assembly,78,13,0.92,1.445,121,24,145,178,0,0,Base
2025-03-01,East,MAT-1002,Crossarm Assembly,95,18,1.0,1.46,165,33,198,171,27,11340,Base
2025-04-01,East,MAT-1002,Crossarm Assembly,106,18,1.08,1.474,197,39,236,270,0,0,Base
2025-05-01,East,MAT-1002,Crossarm Assembly,96,35,1.13,1.489,220,44,264,268,0,0,Base
2025-06-01,East,MAT-1002,Crossarm Assembly,122,46,1.15,1.504,291,58,349,449,0,0,Base
2025-07-01,East,MAT-1002,Crossarm Assembly,122,31,1.13,1.519,263,53,316,390,0,0,Base
2025-08-01,East,MAT-1002,Crossarm Assembly,127,13,1.08,1.534,232,46,278,239,39,16380,Base
2025-09-01,East,MAT-1002,Crossarm Assembly,111,11,1.0,1.549,189,38,227,256,0,0,Base
2025-10-01,East,MAT-1002,Crossarm Assembly,101,32,0.92,1.565,191,38,229,291,0,0,Base
2025-11-01,East,MAT-1002,Crossarm Assembly,100,11,0.87,1.58,153,31,184,259,0,0,Base
2025-12-01,East,MAT-1002,Crossarm Assembly,102,19,0.85,1.596,164,33,197,226,0,0,Base
2026-01-01,East,MAT-1002,Crossarm Assembly,96,41,0.87,1.612,192,38,230,268,0,0,Base
2026-02-01,East,MAT-1002,Crossarm Assembly,103,19,0.92,1.628,183,37,220,236,0,0,Base
2026-03-01,East,MAT-1002,Crossarm Assembly,97,41,1.0,1.645,227,45,272,366,0,0,Base
2026-04-01,East,MAT-1002,Crossarm Assembly,89,39,1.08,1.661,230,46,276,300,0,0,Base
2026-05-01,East,MAT-1002,Crossarm Assembly,97,13,1.13,1.678,209,42,251,283,0,0,Base
2026-06-01,East,MAT-1002,Crossarm Assembly,99,23,1.15,1.694,238,48,286,250,36,15120,Base
2026-07-01,East,MAT-1002,Crossarm Assembly,125,33,1.13,1.711,306,61,367,504,0,0,Base
2026-08-01,East,MAT-1002,Crossarm Assembly,95,22,1.08,1.729,218,44,262,310,0,0,Base
2026-09-01,East,MAT-1002,Crossarm Assembly,96,13,1.0,1.746,190,38,228,199,29,12180,Base
2026-10-01,East,MAT-1002,Crossarm Assembly,106,7,0.92,1.763,183,37,220,316,0,0,Base
2026-11-01,East,MAT-1002,Crossarm Assembly,78,33,0.87,1.781,172,34,206,180,26,10920,Base
2026-12-01,East,MAT-1002,Crossarm Assembly,74,18,0.85,1.799,141,28,169,204,0,0,Base
2022-01-01,West,MAT-1002,Crossarm Assembly,73,19,0.87,1.0,80,16,96,132,0,0,Base
2022-02-01,West,MAT-1002,Crossarm Assembly,89,30,0.92,1.01,111,22,133,115,18,7560,Base
2022-03-01,West,MAT-1002,Crossarm Assembly,97,16,1.0,1.02,115,23,138,158,0,0,Base
2022-04-01,West,MAT-1002,Crossarm Assembly,95,42,1.08,1.03,152,30,182,236,0,0,Base
2022-05-01,West,MAT-1002,Crossarm Assembly,115,32,1.13,1.041,173,35,208,294,0,0,Base
2022-06-01,West,MAT-1002,Crossarm Assembly,102,26,1.15,1.051,155,31,186,206,0,0,Base
2022-07-01,West,MAT-1002,Crossarm Assembly,116,37,1.13,1.062,184,37,221,302,0,0,Base
2022-08-01,West,MAT-1002,Crossarm Assembly,115,46,1.08,1.072,186,37,223,260,0,0,Base
2022-09-01,West,MAT-1002,Crossarm Assembly,75,32,1.0,1.083,116,23,139,165,0,0,Base
2022-10-01,West,MAT-1002,Crossarm Assembly,93,41,0.92,1.094,135,27,162,205,0,0,Base
2022-11-01,West,MAT-1002,Crossarm Assembly,67,19,0.87,1.105,83,17,100,108,0,0,Base
2022-12-01,West,MAT-1002,Crossarm Assembly,62,23,0.85,1.116,81,16,97,90,7,2940,Base
2023-01-01,West,MAT-1002,Crossarm Assembly,63,5,0.87,1.127,67,13,80,78,2,840,Base
2023-02-01,West,MAT-1002,Crossarm Assembly,71,13,0.92,1.138,88,18,106,131,0,0,Base
2023-03-01,West,MAT-1002,Crossarm Assembly,94,9,1.0,1.149,118,24,142,170,0,0,Base
2023-04-01,West,MAT-1002,Crossarm Assembly,115,33,1.08,1.161,186,37,223,258,0,0,Base
2023-05-01,West,MAT-1002,Crossarm Assembly,112,8,1.13,1.173,159,32,191,172,19,7980,Base
2023-06-01,West,MAT-1002,Crossarm Assembly,116,35,1.15,1.184,206,41,247,277,0,0,Base
2023-07-01,West,MAT-1002,Crossarm Assembly,88,36,1.13,1.196,168,34,202,201,1,420,Base
2023-08-01,West,MAT-1002,Crossarm Assembly,99,33,1.08,1.208,172,34,206,224,0,0,Base
2023-09-01,West,MAT-1002,Crossarm Assembly,82,6,1.0,1.22,107,21,128,143,0,0,Base
2023-10-01,West,MAT-1002,Crossarm Assembly,76,33,0.92,1.232,124,25,149,182,0,0,Base
2023-11-01,West,MAT-1002,Crossarm Assembly,76,17,0.87,1.245,101,20,121,162,0,0,Base
2023-12-01,West,MAT-1002,Crossarm Assembly,83,21,0.85,1.257,111,22,133,174,0,0,Base
2024-01-01,West,MAT-1002,Crossarm Assembly,66,22,0.87,1.27,97,19,116,111,5,2100,Base
2024-02-01,West,MAT-1002,Crossarm Assembly,82,26,0.92,1.282,127,25,152,194,0,0,Base
2024-03-01,West,MAT-1002,Crossarm Assembly,100,33,1.0,1.295,172,34,206,237,0,0,Base
2024-04-01,West,MAT-1002,Crossarm Assembly,91,35,1.08,1.308,178,36,214,267,0,0,Base
2024-05-01,West,MAT-1002,Crossarm Assembly,121,23,1.13,1.321,215,43,258,304,0,0,Base
2024-06-01,West,MAT-1002,Crossarm Assembly,85,30,1.15,1.335,176,35,211,226,0,0,Base
2024-07-01,West,MAT-1002,Crossarm Assembly,82,17,1.13,1.348,151,30,181,232,0,0,Base
2024-08-01,West,MAT-1002,Crossarm Assembly,82,16,1.08,1.361,144,29,173,177,0,0,Base
2024-09-01,West,MAT-1002,Crossarm Assembly,90,6,1.0,1.375,132,26,158,140,18,7560,Base
2024-10-01,West,MAT-1002,Crossarm Assembly,85,19,0.92,1.389,133,27,160,170,0,0,Base
2024-11-01,West,MAT-1002,Crossarm Assembly,84,23,0.87,1.403,131,26,157,217,0,0,Base
2024-12-01,West,MAT-1002,Crossarm Assembly,86,17,0.85,1.417,124,25,149,150,0,0,Base
2025-01-01,West,MAT-1002,Crossarm Assembly,70,22,0.87,1.431,115,23,138,192,0,0,Base
2025-02-01,West,MAT-1002,Crossarm Assembly,78,28,0.92,1.445,141,28,169,149,20,8400,Base
2025-03-01,West,MAT-1002,Crossarm Assembly,89,23,1.0,1.46,163,33,196,271,0,0,Base
2025-04-01,West,MAT-1002,Crossarm Assembly,82,26,1.08,1.474,172,34,206,258,0,0,Base
2025-05-01,West,MAT-1002,Crossarm Assembly,92,38,1.13,1.489,219,44,263,251,12,5040,Base
2025-06-01,West,MAT-1002,Crossarm Assembly,122,13,1.15,1.504,233,47,280,377,0,0,Base
2025-07-01,West,MAT-1002,Crossarm Assembly,98,11,1.13,1.519,187,37,224,269,0,0,Base
2025-08-01,West,MAT-1002,Crossarm Assembly,99,26,1.08,1.534,207,41,248,324,0,0,Base
2025-09-01,West,MAT-1002,Crossarm Assembly,81,16,1.0,1.549,150,30,180,248,0,0,Base
2025-10-01,West,MAT-1002,Crossarm Assembly,67,28,0.92,1.565,137,27,164,237,0,0,Base
2025-11-01,West,MAT-1002,Crossarm Assembly,75,26,0.87,1.58,139,28,167,161,6,2520,Base
2025-12-01,West,MAT-1002,Crossarm Assembly,88,31,0.85,1.596,161,32,193,262,0,0,Base
2026-01-01,West,MAT-1002,Crossarm Assembly,72,20,0.87,1.612,129,26,155,152,3,1260,Base
2026-02-01,West,MAT-1002,Crossarm Assembly,93,15,0.92,1.628,162,32,194,228,0,0,Base
2026-03-01,West,MAT-1002,Crossarm Assembly,81,36,1.0,1.645,192,38,230,300,0,0,Base
2026-04-01,West,MAT-1002,Crossarm Assembly,115,20,1.08,1.661,242,48,290,300,0,0,Base
2026-05-01,West,MAT-1002,Crossarm Assembly,100,30,1.13,1.678,246,49,295,251,44,18480,Base
2026-06-01,West,MAT-1002,Crossarm Assembly,109,35,1.15,1.694,281,56,337,477,0,0,Base
2026-07-01,West,MAT-1002,Crossarm Assembly,88,9,1.13,1.711,188,38,226,301,0,0,Base
2026-08-01,West,MAT-1002,Crossarm Assembly,110,23,1.08,1.729,248,50,298,399,0,0,Base
2026-09-01,West,MAT-1002,Crossarm Assembly,96,29,1.0,1.746,218,44,262,273,0,0,Base
2026-10-01,West,MAT-1002,Crossarm Assembly,76,23,0.92,1.763,161,32,193,189,4,1680,Base
2026-11-01,West,MAT-1002,Crossarm Assembly,77,20,0.87,1.781,150,30,180,252,0,0,Base
2026-12-01,West,MAT-1002,Crossarm Assembly,70,5,0.85,1.799,115,23,138,169,0,0,Base
2022-01-01,North,MAT-1003,15 kV Cable,7117,1495,0.87,1.0,7492,1498,8990,11260,0,0,Base
2022-02-01,North,MAT-1003,15 kV Cable,7577,3158,0.92,1.01,9975,1995,11970,14935,0,0,Base
2022-03-01,North,MAT-1003,15 kV Cable,8688,2460,1.0,1.02,11372,2274,13646,19092,0,0,Base
2022-04-01,North,MAT-1003,15 kV Cable,8109,3083,1.08,1.03,12454,2491,14945,14520,425,5100,Base
2022-05-01,North,MAT-1003,15 kV Cable,9947,2712,1.13,1.041,14885,2977,17862,15229,2633,31596,Base
2022-06-01,North,MAT-1003,15 kV Cable,11094,1792,1.15,1.051,15575,3115,18690,24613,0,0,Base
2022-07-01,North,MAT-1003,15 kV Cable,8820,1322,1.13,1.062,12166,2433,14599,19904,0,0,Base
2022-08-01,North,MAT-1003,15 kV Cable,8370,3436,1.08,1.072,13670,2734,16404,17016,0,0,Base
2022-09-01,North,MAT-1003,15 kV Cable,9871,4166,1.0,1.083,15200,3040,18240,16309,1931,23172,Base
2022-10-01,North,MAT-1003,15 kV Cable,8382,2789,0.92,1.094,11240,2248,13488,11798,1690,20280,Base
2022-11-01,North,MAT-1003,15 kV Cable,6962,1282,0.87,1.105,7923,1585,9508,12445,0,0,Base
2022-12-01,North,MAT-1003,15 kV Cable,6795,1305,0.85,1.116,7681,1536,9217,10989,0,0,Base
2023-01-01,North,MAT-1003,15 kV Cable,6890,644,0.87,1.127,7386,1477,8863,10837,0,0,Base
2023-02-01,North,MAT-1003,15 kV Cable,8159,2321,0.92,1.138,10973,2195,13168,15922,0,0,Base
2023-03-01,North,MAT-1003,15 kV Cable,8681,1366,1.0,1.149,11549,2310,13859,19917,0,0,Base
2023-04-01,North,MAT-1003,15 kV Cable,8246,1346,1.08,1.161,12027,2405,14432,15547,0,0,Base
2023-05-01,North,MAT-1003,15 kV Cable,10002,1882,1.13,1.173,15746,3149,18895,21308,0,0,Base
2023-06-01,North,MAT-1003,15 kV Cable,11511,3125,1.15,1.184,19934,3987,23921,25452,0,0,Base
2023-07-01,North,MAT-1003,15 kV Cable,10633,2879,1.13,1.196,18263,3653,21916,22043,0,0,Base
2023-08-01,North,MAT-1003,15 kV Cable,8776,635,1.08,1.208,12279,2456,14735,15735,0,0,Base
2023-09-01,North,MAT-1003,15 kV Cable,8053,3623,1.0,1.22,14247,2849,17096,16784,312,3744,Base
2023-10-01,North,MAT-1003,15 kV Cable,8695,588,0.92,1.232,10525,2105,12630,13829,0,0,Base
2023-11-01,North,MAT-1003,15 kV Cable,6894,3030,0.87,1.245,10747,2149,12896,13725,0,0,Base
2023-12-01,North,MAT-1003,15 kV Cable,7751,3098,0.85,1.257,11593,2319,13912,15825,0,0,Base
2024-01-01,North,MAT-1003,15 kV Cable,8468,3312,0.87,1.27,13013,2603,15616,13310,2306,27672,Base
